content,timestamp,platform,stock_name,delta_seconds,weight
회장이 재판 끌려다니는데 회사가 참 잘 돌아가겠다,2024-10-25 10:02:55+00:00,toss,삼성전자,12812596.0,3.951502393680726e-65
월요일 장마감 6만 언옵,2024-11-16 10:29:30+00:00,toss,삼성전자,10910201.0,1.4429730130408708e-55
믿음,2023-09-08 04:16:10+00:00,toss,삼성전자,48516601.0,1.3445090048512107e-244
더 떨구자,2024-08-27 01:20:35+00:00,toss,삼성전자,17941536.0,6.5441845204388e-91
오늘 국장 휴장입니다 국군의 날,2024-10-01 00:11:14+00:00,toss,삼성전자,14921697.0,9.891152578762561e-76
슬슬 수익 인증 내놔야지,2025-02-19 03:46:37+00:00,toss,삼성전자,2726374.0,1.9757274749663127e-14
이세상이 억지로 까는 삼전,2024-09-04 00:00:06+00:00,toss,삼성전자,17255165.0,1.8447526807101145e-87
개잡주,2025-02-26 08:09:45+00:00,toss,삼성전자,2105786.0,2.6010439268908304e-11
"갭다매꿀라
금투세 폐지방향으로간다는데",2024-10-02 01:03:17+00:00,toss,삼성전자,14832174.0,2.787656891079941e-75
"300주 채웠다 
이제 내 새깽이들 클때까지 무한 웨이팅",2024-11-11 01:07:35+00:00,toss,삼성전자,11375916.0,6.581356961384675e-58
지금이 저점인가여,2025-03-19 07:07:58+00:00,toss,삼성전자,295093.0,0.0328623306989287
갤럭시다 okay,2024-07-19 04:34:26+00:00,toss,삼성전자,21299505.0,8.646386017936394e-108
사랑해요 젠슨황,2025-03-20 02:39:03+00:00,toss,삼성전자,224828.0,0.074112140112258
"몇일전에 4만원대 오면 산다고 했는데 아무리 봐도
난 침팬지라 실적 PER 이딴건 모르겠고
기세를 보니 이건 4만 중반까지는 가겠다 
좀더 보다가 살게요",2024-11-14 07:53:36+00:00,toss,삼성전자,11092355.0,1.7524709820193445e-56
잘 가세요 잘 가세요,2024-09-23 02:48:11+00:00,toss,삼성전자,15603480.0,3.700207921962447e-79
뭐다냐,2025-03-14 05:14:35+00:00,toss,삼성전자,733896.0,0.0002046587363591
가즈아,2024-10-29 23:50:23+00:00,toss,삼성전자,12417348.0,3.832645527791181e-63
오늘도 혼자 빌빌대는중,2024-03-07 00:16:46+00:00,toss,삼성전자,32892565.0,4.609602560021291e-166
"요기조기서 삼성 삼성 해서
붕 
한단계 뛰어 넘자구",2023-09-04 05:06:02+00:00,toss,삼성전자,48859209.0,2.54932523357262e-246
매수대기 미쳣네,2024-02-08 04:19:37+00:00,toss,삼성전자,35297194.0,3.772766643374837e-178
삼전 주총장에서 바지벗고 제로투간다,2024-03-12 04:43:59+00:00,toss,삼성전자,32444532.0,8.236195979526959e-164
자 투표해보자 앞으로 10년더 장투,2024-10-10 04:21:28+00:00,toss,삼성전자,14129083.0,9.53599374922617e-72
금투세 도입되면 이거보다 더 떨어짐,2024-05-30 05:10:54+00:00,toss,삼성전자,25617317.0,1.7104430990417826e-129
술과  계집을 대령하라,2024-11-14 08:00:04+00:00,toss,삼성전자,11091967.0,1.7603585721608417e-56
이왕 이렇게 된거 삼성말고 사성 하나 만듭시다,2024-10-24 05:50:33+00:00,toss,삼성전자,12914138.0,1.2199882527411914e-65
이때 털어버린게 신의한수,2024-11-12 00:15:00+00:00,toss,삼성전자,11292671.0,1.724849245088203e-57
"그래도 생각보다 안떨어지고 있네요 
주주님들 전부 나가지 마시고 다같이 존버합시다 
내려가는 일이 있다면 오르는 일도 있지요",2024-12-09 00:12:11+00:00,toss,삼성전자,8960040.0,9.159097165036196e-46
귀신같이 다 털고 갔네,2024-10-23 07:12:34+00:00,toss,삼성전자,12995617.0,4.751129319732227e-66
답없다,2024-04-29 00:07:23+00:00,toss,삼성전자,28313928.0,4.769150983361985e-143
"그때부터 민주당과 국힘의 밸런스차이가 나서 이 지경임
줏대없이 선동하면 휩쓸리고  그 결과는 지금 20대들이 쳐 맞을테니 윗세대 업보 달게 받으면 됨
잘못이라면 늦게 태어난거고",2024-12-03 18:10:40+00:00,toss,삼성전자,9413731.0,4.801193612668913e-48
개꿀,2024-11-14 15:13:21+00:00,toss,삼성전자,11065970.0,2.3783541769581773e-56
"연봉 수준도 복지도 하이닉스에 밀린지오래
취업사이트 분석에서도 하이닉스에게 희망 직장으로써 크게 밀리는 모습입니다

보통 인텔도 그렇고 노키아나 도시바 같은 기업들도 보면 무리한투자  예측보다 경기가 안좋아짐  직원 대우에 소홀해짐  인재유출  기술력 밀림 의 순서를 따르곤 하는데
지금 삼성전자가 딱 전형적인 이러한 사이클인 듯 합니다

다운사이클 극복하는 내부 모습이 하이닉스 쪽 분위기랑은 많이 다른 모습이네요

찰리멍거가 말한 좋은 기업의 원칙에 어긋나는 전형적인 동력을 잃고 그저 그런기업으로 나아가는 기업인 것 같습니다
반도체 상승 사이클에선 하이닉스 추천드립니다",2024-01-10 08:05:45+00:00,toss,삼성전자,37789226.0,1.1228462349783902e-190
한국의 인텔 같은놈,2024-09-10 03:39:09+00:00,toss,삼성전자,16723622.0,8.665010107827921e-85
5300,2024-11-12 08:03:15+00:00,toss,삼성전자,11264576.0,2.3876587029982745e-57
외국넘들 튄다,2024-11-15 06:13:52+00:00,toss,삼성전자,11011939.0,4.444945120215225e-56
"여기에 이게 뭔지 아는 사람 있어
왜 삼전이 안오르는지 모르는거야
대통령 구속 중국화 등등
민주당 지지하면서 삼전이 오르길 바라는건 뭐야
난 무뇌라서 이해가 안되네
똑똑한 깨어있는 사람들이 알려줘",2025-01-20 05:38:45+00:00,toss,삼성전자,5311646.0,1.9985326805600504e-27
오래 기다렸는데 고작,2023-05-26 01:05:24+00:00,toss,삼성전자,57600047.0,2.9519510367240553e-290
아침에 팔고 오후에 사라,2024-04-29 23:54:10+00:00,toss,삼성전자,28228321.0,1.2845455065896798e-142
"오늘 왜 휴장인가요
아무리 찾아봐도 안나오는데",2024-11-14 00:41:18+00:00,toss,삼성전자,11118293.0,1.2979919915274606e-56
1분전 대기,2025-02-04 23:59:04+00:00,toss,삼성전자,3949627.0,1.4027384992772463e-20
너가살아야 나도산다,2025-02-04 05:36:35+00:00,toss,삼성전자,4015776.0,6.523415340278143e-21
"남들이 싸다고할때 들어가지말고
내가 분석해서 들어가자",2024-10-04 07:37:57+00:00,toss,삼성전자,14635694.0,2.7093002740055576e-74
8만가나,2024-01-02 01:07:56+00:00,toss,삼성전자,38505495.0,2.818082395239797e-194
아니 뭐 2프로 대에서 와리가리야,2024-08-09 05:40:14+00:00,toss,삼성전자,19481157.0,1.1936131252349146e-98
"금욜 되니
국장 반도체는 떨어뜨려놓고
미장 반도체는 업이지

이래놓고
월욜 국장 반도체는 떨어지고
에휴지겨워",2024-07-12 15:16:01+00:00,toss,삼성전자,21865810.0,1.2310353948524494e-110
그냥사,2024-11-12 03:02:01+00:00,toss,삼성전자,11282650.0,1.9369671959893885e-57
현직 삼전입니다 그렁에도 전 주주는 아닙니다 지금은 아닙니다,2024-12-13 02:53:36+00:00,toss,삼성전자,8604755.0,5.593875466074343e-44
거시기하네,2024-10-16 12:33:53+00:00,toss,삼성전자,13581138.0,5.415548642636309e-69
아주 좋아 외인들이 물량 다 먹고 안파니 계속 오르겠구만,2024-04-08 05:56:49+00:00,toss,삼성전자,30107362.0,4.609392972687967e-152
거래량 좋다,2024-03-29 02:12:23+00:00,toss,삼성전자,30984828.0,1.7906524714525343e-156
때가오면 수확한다,2024-11-29 05:14:34+00:00,toss,삼성전자,9805897.0,5.129849948560126e-50
양놈형님들 왜 던지는거임,2024-09-25 00:05:11+00:00,toss,삼성전자,15440460.0,2.441492361140036e-78
뭐야 이거,2024-11-13 03:44:36+00:00,toss,삼성전자,11193695.0,5.423249681801541e-57
힘내요,2023-10-04 00:57:08+00:00,toss,삼성전자,46282143.0,2.2918865026750887e-233
"11월 월봉 저점만 안깨지면 
내년 그림은 반등에 성공하겠군요
가주아",2024-12-20 02:27:03+00:00,toss,삼성전자,8001548.0,6.022362074222506e-41
삼성전자,2025-03-10 00:38:15+00:00,toss,삼성전자,1096076.0,3.093941186708615e-06
1월24일부터 7400원대였네주주분들 대단,2024-02-29 20:41:23+00:00,toss,삼성전자,33423888.0,9.83871546569036e-169
수급 좋네요,2025-02-14 08:00:32+00:00,toss,삼성전자,3143139.0,1.5879404732979722e-16
"날씨는 어둡어둡
삼전은 쨍쨍",2025-03-18 00:01:59+00:00,toss,삼성전자,407052.0,0.0089935286425106
"할아버지 세대는 삼성의 시작을
아버지 세대는 삼성의 영광을
우리 세대는 삼성의 몰락을 
지켜보고 있다",2024-11-13 03:18:25+00:00,toss,삼성전자,11195266.0,5.325530535421127e-57
예상체결가 581,2024-11-18 23:42:27+00:00,toss,삼성전자,10689824.0,1.8492501024074117e-54
W상승 짝궁뎅이를 위한 밑그림인가,2024-11-28 02:32:38+00:00,toss,삼성전자,9902013.0,1.686444902503625e-50
올라 놓고 또 꼬라박네,2024-08-06 01:20:29+00:00,toss,삼성전자,19755942.0,4.961822874765749e-100
꼭 다른데서 복구 하셨으면,2024-11-14 02:34:19+00:00,toss,삼성전자,11111512.0,1.4039676228696745e-56
"s발 솔직히 손절치까 나 고민하다가
참았다 최소 다음 배당까지 들고 가보자",2024-11-15 13:31:23+00:00,toss,삼성전자,10985688.0,6.023078702683589e-56
삼전  힘내라,2024-10-04 04:35:25+00:00,toss,삼성전자,14646646.0,2.3867464984556483e-74
오늘도 폭락장이 예상됨,2024-01-16 23:43:24+00:00,toss,삼성전자,37214567.0,8.687128003976875e-188
"미장 들어가는건 넘 늦은거 아님
한달전이면 모를까",2024-11-14 05:43:16+00:00,toss,삼성전자,11100175.0,1.6008224404822124e-56
"7만5천까지는 가능합니다
28일  마이크론 실적에 주목하시면 됩니다
8만전자는 여러 여건상 올해는 어려울 가능성이 크니
7만5천 근처에서 반드시 익절하시기 바랍니다
여름휴가 전에는 항상 주식시장이
하락장이 올 수 있으니
7월초 중순 익절후 현금보유하셔야
재진입 기회를 노려보시면 
잔고가 두둑해 질 수 있으니
더운여름 시원하게 보내시기 바랍니다",2023-06-26 07:23:14+00:00,toss,삼성전자,54898977.0,1.1147824541248394e-276
제발 평단가자,2024-11-17 23:50:53+00:00,toss,삼성전자,10775718.0,6.8429695443986e-55
,2024-11-11 06:45:38+00:00,toss,삼성전자,11355633.0,8.322792983685816e-58
더 떨어질꺼야,2024-11-13 03:30:46+00:00,toss,삼성전자,11194525.0,5.371400775678964e-57
5만전자까지 떨어져서 매수했는데 저점 잘 잡은건가요,2024-10-10 04:33:34+00:00,toss,삼성전자,14128357.0,9.616460182916553e-72
빨리빠리 5만초 빨리빨리,2024-10-22 00:18:43+00:00,toss,삼성전자,13106848.0,1.3112573787510182e-66
또 다빼버리네,2025-01-21 00:53:40+00:00,toss,삼성전자,5242351.0,4.4568342943989054e-27
크게보면 저점 작게 보면 하락장,2024-12-11 05:48:24+00:00,toss,삼성전자,8767067.0,8.547563865708673e-45
악재는 초고속 반영이구만,2024-05-24 00:03:38+00:00,toss,삼성전자,26154153.0,3.425091232368687e-132
햐 여긴 걍 맘이 아프네,2024-10-22 05:52:26+00:00,toss,삼성전자,13086825.0,1.6532353615113484e-66
아5700원에 팔았는데,2025-02-19 10:25:32+00:00,toss,삼성전자,2702439.0,2.606379608607885e-14
아무렇게나 돼라,2024-11-13 02:16:37+00:00,toss,삼성전자,11198974.0,5.101811491273199e-57
시브럴,2024-11-12 00:05:23+00:00,toss,삼성전자,11293248.0,1.7133686642976088e-57
"하이닉스1등와 삼성전자3등 주가 전망
하이닉스 20만원이 빠르냐 
삼성전자 7만원이 빠르냐",2024-09-27 02:30:55+00:00,toss,삼성전자,15258916.0,1.996165492382305e-77
외국인 다빠지고 주가오른다음 세력도 빠지는 그림 나오겠네,2024-12-04 00:04:40+00:00,toss,삼성전자,9392491.0,6.13922117493276e-48
"언론에서 해리스랑 비등하다길래 트럼프 관련주 싹다 처분했더니
뒤통수 제대로 맞음",2024-11-07 00:15:47+00:00,toss,삼성전자,11724624.0,1.162826663634655e-59
또 보합전자냐,2025-02-18 03:15:14+00:00,toss,삼성전자,2814657.0,7.111603770139616e-15
10만전자 말고1위 전자 해줘라,2024-10-10 03:53:48+00:00,toss,삼성전자,14130743.0,9.35452788509749e-72
3만5천,2024-11-06 02:29:38+00:00,toss,삼성전자,11802993.0,4.6944938556006545e-60
추매,2024-09-12 00:03:31+00:00,toss,삼성전자,16563760.0,5.512193433823329e-84
아 지금이라도 나갈까,2024-11-12 05:53:49+00:00,toss,삼성전자,11272342.0,2.182408327393658e-57
시장가,2024-11-18 00:04:20+00:00,toss,삼성전자,10774911.0,6.907184205309208e-55
삼성의 위기설,2024-10-24 04:41:54+00:00,toss,삼성전자,12918257.0,1.1631916143933957e-65
"어김없이 나오는 방구석 전문가들 
다른거 다 필요 없고 돈벌수 있는 기회다
34프로가 우습지
예적금 들어봐라 한달에 34프로 감사하면서 살아라
지금 방구석 문가 많아서 삼성 위기다 라고 하는데 니네들보다 훨씬 똑똑한애들이 모여있는 곳이야 쉽게 판단하지마라",2024-10-02 16:41:41+00:00,toss,삼성전자,14775870.0,5.348777797074757e-75
기관이 기관했다,2024-04-12 01:09:28+00:00,toss,삼성전자,29779003.0,2.0613835323909666e-150
"3조태운거 2일밖에 못가는거야
7조 언제 태워",2024-11-19 00:42:08+00:00,toss,삼성전자,10686243.0,1.9275060517187175e-54
바느질 장인,2024-09-23 03:11:52+00:00,toss,삼성전자,15602059.0,3.7615675512688034e-79
힘,2025-01-15 00:47:50+00:00,toss,삼성전자,5761101.0,1.1002726080548948e-29
힝,2024-09-13 02:52:01+00:00,toss,삼성전자,16467250.0,1.68436968933277e-83
"64층인데 물 탈까요말까요 
맨날 물 타고나면 지하로 내려가서",2024-11-12 01:39:55+00:00,toss,삼성전자,11287576.0,1.8296223142915796e-57
다양한 의견도 수용할줄 알아야 글을 쓰지요,2024-10-25 03:43:57+00:00,toss,삼성전자,12835334.0,3.0371651476452602e-65
패닉셀이라 물량을 감당을 못하네,2024-11-13 03:54:04+00:00,toss,삼성전자,11193127.0,5.459019976387104e-57
미장만 하긴하는데 슬슬 조금씩 사볼까개꿀같은데 솔직히,2024-10-22 00:45:10+00:00,toss,삼성전자,13105261.0,1.3355651872992082e-66
이러고 보고있음,2024-10-23 01:57:04+00:00,toss,삼성전자,13014547.0,3.816314319701729e-66
올라갈것 같아서 추매,2023-12-28 05:31:17+00:00,toss,삼성전자,38921694.0,2.2798480189481723e-196
가자가자가자가자가즈아,2025-01-16 00:45:55+00:00,toss,삼성전자,5674816.0,2.9868728068468976e-29
삼전 외쿡인한테 미운털 박혔나,2024-10-04 06:10:55+00:00,toss,삼성전자,14640916.0,2.550400958056204e-74
삼성아 제발 더 올라가라  내평당에,2024-06-05 00:36:17+00:00,toss,삼성전자,25115394.0,5.7023379344691345e-127
항상 아침에 오르고 오후 되면 떨어지는 삼전,2024-02-07 04:26:35+00:00,toss,삼성전자,35383176.0,1.394654274893111e-178
역시는 역시다,2024-11-28 04:39:29+00:00,toss,삼성전자,9894402.0,1.84174406304526e-50
"삼전은 치타다
그리고 지금부터다
 삼성전자A005930",2024-11-15 03:12:49+00:00,toss,삼성전자,11022802.0,3.919791077455969e-56
이런 개  잡주는 닉스 하청이라도,2024-06-13 04:54:54+00:00,toss,삼성전자,24408677.0,2.0342573020039914e-123
10만 전자 갑니다,2024-07-04 00:18:22+00:00,toss,삼성전자,22610869.0,2.214059960026846e-114
복권 죽이고싶네 진짜,2024-08-05 05:05:32+00:00,toss,삼성전자,19828839.0,2.134127526605808e-100
하루살인가,2024-03-22 00:19:21+00:00,toss,삼성전자,31596410.0,1.5095928387255497e-159
,2024-08-06 06:20:46+00:00,toss,삼성전자,19737925.0,6.112300895187839e-100
자 저점 찍었으니 10만전자 갑시다,2024-10-26 05:25:11+00:00,toss,삼성전자,12742860.0,8.85715395574893e-65
터치  하고 반등 하던지,2024-10-24 05:36:44+00:00,toss,삼성전자,12914967.0,1.2083385566702116e-65
오늘은오를까요,2024-12-22 23:42:14+00:00,toss,삼성전자,7752237.0,1.0788043548078264e-39
왜 또 왜,2024-11-05 00:01:26+00:00,toss,삼성전자,11898285.0,1.558110135406677e-60
초상 나기 10분전,2025-01-07 23:51:19+00:00,toss,삼성전자,6369292.0,9.647035454793689e-33
트럼프 덕분에 아주 골로 가네5만도 지키기 어렵겠다,2024-11-12 04:10:55+00:00,toss,삼성전자,11278516.0,2.0318986896771963e-57
하아닉스 올라가는 거 반만이라도 따라가즈아,2024-04-24 04:56:00+00:00,toss,삼성전자,28728611.0,3.926571781177677e-145
익절했다가 다시 재진입했습니당,2024-02-07 06:40:20+00:00,toss,삼성전자,35375151.0,1.5303990178518074e-178
꿈에 200마넌 안갚은 닝겐한테  전화와서 얘가 갚으려나 하고  놀래다 깻는데 이거 길몽인가요 삼성이 올라가서 내 마이나스 복구되나요,2025-03-13 02:32:26+00:00,toss,삼성전자,830025.0,6.727170549057896e-05
주식은 돌아오는 거야,2025-02-21 01:35:07+00:00,toss,삼성전자,2561464.0,1.3324670314139104e-13
사나이테스트 ON,2024-09-26 01:59:19+00:00,toss,삼성전자,15347212.0,7.184089111011854e-78
캬,2024-09-25 04:24:03+00:00,toss,삼성전자,15424928.0,2.9223205053058343e-78
"버거형들이랑 기관형아들 조금만 더 사줘 
구만전자 찍어보자 
응",2024-07-06 23:11:07+00:00,toss,삼성전자,22355704.0,4.24414944873096e-113
야이 그래서 데이터센터 안지을거야,2024-10-25 05:47:44+00:00,toss,삼성전자,12827907.0,3.309791549022077e-65
73전자네 오우,2023-06-29 10:04:38+00:00,toss,삼성전자,54630093.0,2.504671323656209e-275
애초에 삼성에서 자사주 매입으로 임의적으로 주가 올려놓은 건데 실적 개선 반도체주 업황이 좋아지는 거 아니면 계속 내려가지,2024-11-29 03:19:17+00:00,toss,삼성전자,9812814.0,4.735174307806392e-50
